Recency,Frequency,Monetary,CustomerID,Clusters
15.0,187.62453557915103,267.1797829374085,12475.0,1.0
3.0,48.71414801877361,71.51572537246388,12476.0,0.0
10.0,48.71414801877361,66.20413380838345,,
27.0,90.38726428688683,145.97264125675153,12478.0,1.0
22.0,173.73349682311328,213.5050432410295,12479.0,1.0
16.0,145.9514193110378,119.16255639026191,12480.0,1.0
32.0,118.16934179896232,201.28482523463805,12481.0,0.0
9.0,76.49622553084909,90.79722756687953,12483.0,1.0
335.0,48.71414801877361,59.56352186985854,12484.0,0.0
4.0,173.73349682311328,218.18528105134578,12488.0,1.0
38.0,48.71414801877361,62.28062251584468,12489.0,2.0
62.0,62.605186774811344,57.086459986928254,12490.0,0.0
165.0,62.605186774811344,61.9442228680513,12491.0,1.0
15.0,132.06038055500005,91.03346715526831,12492.0,1.0
81.0,48.71414801877361,51.808715615336276,12493.0,2.0
20.0,76.49622553084909,61.93869679580828,12494.0,1.0
22.0,187.62453557915103,74.90562531403677,12497.0,1.0
336.0,48.71414801877361,121.910741192615,12498.0,1.0
95.0,104.27830304292458,175.20141886810458,12500.0,1.0
17.0,62.605186774811344,64.64474529730839,12501.0,2.0
232.0,48.71414801877361,50.53426520429155,12502.0,1.0
133.0,76.49622553084909,71.00663596707636,12504.0,1.0
25.0,62.605186774811344,61.751155719061046,12506.0,2.0
283.0,48.71414801877361,54.09167421073075,12507.0,1.0
142.0,62.605186774811344,76.31166532036822,12508.0,1.0
65.0,62.605186774811344,52.762999215801464,12509.0,2.0
112.0,48.71414801877361,69.14296810312044,12510.0,1.0
266.0,48.71414801877361,83.1443082693378,12512.0,1.0
352.0,48.71414801877361,61.24793776543174,12513.0,1.0
77.0,62.605186774811344,61.68933278584235,12514.0,2.0
27.0,104.27830304292458,134.4386923470392,12515.0,2.0
0.0,104.27830304292458,119.03649286721819,12516.0,1.0
63.0,48.71414801877361,59.76764116333481,12517.0,1.0
78.0,104.27830304292458,138.97766993564346,12518.0,1.0
142.0,48.71414801877361,68.70744453446804,12519.0,1.0
38.0,62.605186774811344,54.51372797829082,12520.0,1.0
18.0,187.62453557915103,109.11443015488953,12521.0,1.0
8.0,145.9514193110378,135.88997706986032,12522.0,1.0
0.0,76.49622553084909,93.47046501443675,12523.0,0.0
81.0,76.49622553084909,60.039454841787986,12524.0,0.0
8.0,118.16934179896232,114.77416427027973,12526.0,1.0
59.0,90.38726428688683,97.06793804463778,12527.0,1.0
14.0,48.71414801877361,52.320568056845296,12528.0,1.0
29.0,48.71414801877361,60.07813734748906,12530.0,1.0
130.0,48.71414801877361,85.61377180293394,12531.0,1.0
91.0,62.605186774811344,72.7369873381696,12532.0,1.0
28.0,48.71414801877361,60.565813222934906,12534.0,1.0
21.0,90.38726428688683,240.31512810751912,12535.0,1.0
29.0,76.49622553084909,80.8268117224245,,
34.99999999999999,48.71414801877361,60.868020298724645,12538.0,1.0
74.0,62.605186774811344,82.06223424825295,12539.0,0.0
46.0,62.605186774811344,87.71367925527863,,
197.0,62.605186774811344,55.172712093270036,12541.0,1.0
165.0,48.71414801877361,51.283738752250095,12544.0,1.0
78.0,48.71414801877361,81.31897753156778,12545.0,1.0
357.0,48.71414801877361,53.79810162282072,12546.0,1.0
38.0,62.605186774811344,63.11713170163067,12547.0,2.0
7.0,173.73349682311328,168.2810495222772,12548.0,2.0
49.0,62.605186774811344,68.84663247908891,12550.0,1.0
7.0,48.71414801877361,54.733389349950556,12551.0,2.0
319.0,48.71414801877361,61.11703892917538,12552.0,1.0
4.0,76.49622553084909,120.290911266382,12553.0,0.0
302.0,48.71414801877361,56.245115487929624,12556.0,1.0
7.0,132.06038055500005,167.1495862305204,12558.0,1.0
260.0,48.71414801877361,63.77611581660989,12559.0,2.0
288.0,48.71414801877361,53.03550365328502,12560.0,1.0
85.0,48.71414801877361,59.49444596682089,12561.0,2.0
22.0,173.73349682311328,368.1169462511809,12562.0,0.0
38.99999999999999,62.605186774811344,64.8975631024262,12564.0,2.0
8.0,62.605186774811344,81.43606118721661,12565.0,2.0
226.0,48.71414801877361,53.540448504490264,12566.0,1.0
315.0,48.71414801877361,55.540541276945554,12567.0,0.0
34.99999999999999,104.27830304292458,92.79524806224367,,
34.0,76.49622553084909,70.71479027674226,12571.0,1.0
20.0,62.605186774811344,143.70418860099494,12572.0,1.0
77.0,48.71414801877361,63.206930375579624,12573.0,2.0
246.0,48.71414801877361,62.35315221403421,12574.0,2.0
38.99999999999999,48.71414801877361,54.82422416244508,12576.0,1.0
238.0,62.605186774811344,64.36395175146033,12577.0,1.0
2.0,243.18869060330204,260.6438209919856,12578.0,1.0
3.0,159.84245806707554,128.75063711140353,12579.0,1.0
233.0,62.605186774811344,109.94644940697808,12580.0,2.0
16.0,48.71414801877361,54.797629939775575,12581.0,1.0
7.0,48.71414801877361,52.96919078636886,12582.0,2.0
38.0,48.71414801877361,55.417931549053705,12583.0,0.0
28.0,62.605186774811344,70.3307282558529,12584.0,0.0
210.0,62.605186774811344,105.86958960969571,12585.0,2.0
316.0,48.71414801877361,63.63623711295864,12586.0,1.0
91.0,62.605186774811344,61.348097824836344,12587.0,1.0
108.0,76.49622553084909,62.43604329767939,12588.0,1.0
46.0,159.84245806707554,148.16545579868188,12589.0,1.0
50.0,62.605186774811344,65.5779607473471,12590.0,2.0
18.0,90.38726428688683,173.94941812554708,12591.0,2.0
9.0,145.9514193110378,138.9196461770918,12592.0,1.0
28.0,132.06038055500005,79.36931016832999,12593.0,1.0
28.0,173.73349682311328,126.88800538599318,12594.0,0.0
189.0,104.27830304292458,65.31512693628883,12596.0,1.0
58.0,48.71414801877361,53.28417690422057,12597.0,1.0
21.0,48.71414801877361,52.34750765902998,12598.0,0.0
78.0,62.605186774811344,56.77458228471325,12599.0,1.0
59.0,48.71414801877361,101.74057750561991,12600.0,0.0
77.0,76.49622553084909,85.62171553178328,12601.0,2.0
22.0,104.27830304292458,120.50953649949618,12602.0,1.0
51.0,48.71414801877361,84.23708905539348,12603.0,1.0
73.0,48.71414801877361,71.82691231564851,12604.0,1.0
56.0,104.27830304292458,159.6638306183298,12607.0,1.0
277.0,48.71414801877361,58.89590326699961,12609.0,1.0
1.0,90.38726428688683,115.39273898198194,12610.0,1.0
94.0,62.605186774811344,72.63164658603718,12611.0,1.0
28.0,48.71414801877361,60.27500367114638,12612.0,1.0
21.0,48.71414801877361,54.11964995146099,12613.0,1.0
15.0,159.84245806707554,102.31010832616538,12614.0,2.0
14.0,76.49622553084909,88.95393709431971,12615.0,1.0
231.0,48.71414801877361,54.21601083619852,12616.0,1.0
275.0,48.71414801877361,58.533254776051926,12617.0,1.0
105.0,62.605186774811344,70.13904262492342,12618.0,1.0
211.0,62.605186774811344,125.43741142220244,12619.0,1.0
22.0,159.84245806707554,263.72115247231307,12620.0,1.0
10.0,132.06038055500005,196.71787190530358,,
3.0,76.49622553084909,73.43154554321322,12622.0,2.0
9.0,62.605186774811344,91.88931759390485,12623.0,2.0
56.0,48.71414801877361,70.11728371546656,12624.0,1.0
58.0,90.38726428688683,106.72198625318036,12625.0,2.0
89.0,62.605186774811344,105.15396325422562,12626.0,0.0
66.0,145.9514193110378,253.29414490877917,12627.0,0.0
32.0,48.71414801877361,70.73033235492574,12628.0,1.0
238.0,48.71414801877361,64.78462400095965,12630.0,1.0
23.0,76.49622553084909,88.56331286264178,12631.0,1.0
114.0,48.71414801877361,54.41633095500773,12633.0,1.0
24.0,76.49622553084909,79.27398542213803,12635.0,1.0
127.0,118.16934179896232,60.92259026212439,12637.0,0.0
129.0,48.71414801877361,64.01684533869611,12638.0,1.0
33.0,90.38726428688683,101.53576745311328,12639.0,2.0
4.0,62.605186774811344,79.6397423287224,12640.0,1.0
21.0,201.51557433518877,146.4503011262569,12641.0,1.0
154.0,48.71414801877361,58.98052124822074,12642.0,1.0
106.0,76.49622553084909,67.58047117640871,12643.0,1.0
2.0,48.71414801877361,58.855839243237774,12644.0,1.0
334.0,48.71414801877361,51.93305224080405,12645.0,1.0
330.0,48.71414801877361,79.76995040594838,12646.0,1.0
148.0,62.605186774811344,89.55904200492958,12647.0,0.0
10.0,104.27830304292458,68.78688182296133,12648.0,2.0
16.0,104.27830304292458,143.17713946081764,12649.0,1.0
10.0,90.38726428688683,92.79490268272849,12650.0,1.0
18.0,48.71414801877361,71.69048740714913,12651.0,2.0
29.0,48.71414801877361,50.19233948425516,12652.0,2.0
10.0,48.71414801877361,55.652789619381736,12653.0,2.0
0.0,187.62453557915103,180.52406257667104,12654.0,1.0
7.0,159.84245806707554,78.96936068974196,12656.0,1.0
324.0,48.71414801877361,50.171616713343866,12657.0,1.0
57.0,48.71414801877361,69.41374564302805,12658.0,1.0
11.0,90.38726428688683,173.09045927127386,12659.0,1.0
150.0,76.49622553084909,142.50779396038277,12660.0,1.0
9.0,104.27830304292458,137.2407563537616,12662.0,0.0
329.0,48.71414801877361,55.79784901576081,12664.0,1.0
4.0,62.605186774811344,68.86424683436351,12665.0,2.0
38.0,90.38726428688683,106.72889384348413,12667.0,1.0
24.0,118.16934179896232,91.90693194917945,12668.0,1.0
42.0,187.62453557915103,144.1804669524396,12669.0,1.0
58.0,90.38726428688683,78.5293471873921,12670.0,1.0
0.0,90.38726428688683,77.3105028782927,12672.0,2.0
3.0,243.18869060330204,296.5449854572609,12673.0,1.0
7.0,132.06038055500005,112.69187117320965,12674.0,1.0
27.0,118.16934179896232,146.40816482540393,12676.0,1.0
371.0,48.71414801877361,51.07443876604601,12678.0,0.0
113.0,48.71414801877361,174.36629120037935,12679.0,1.0
25.0,62.605186774811344,91.08561946206173,12680.0,1.0
205.0,48.71414801877361,61.43133428799672,,
27.0,118.16934179896232,76.24777011005838,,
126.0,90.38726428688683,77.55710385213712,12683.0,0.0
69.0,62.605186774811344,76.41596993395508,12684.0,1.0
6.0,90.38726428688683,67.61535450744272,12685.0,1.0
28.0,76.49622553084909,78.27549324372873,12686.0,2.0
7.0,90.38726428688683,209.8713053617337,12688.0,1.0
79.0,62.605186774811344,75.28588816025905,12689.0,1.0
19.0,48.71414801877361,55.5595371502809,12690.0,2.0
70.0,48.71414801877361,57.7889619208212,12691.0,1.0
6.0,145.9514193110378,117.5786459336085,12693.0,1.0
14.0,159.84245806707554,271.9000847714866,12694.0,1.0
291.0,48.71414801877361,68.83661647314845,12695.0,1.0
29.0,173.73349682311328,141.6940798225992,12697.0,1.0
14.0,243.18869060330204,285.8834652029141,12700.0,0.0
96.0,76.49622553084909,86.87233475628,12701.0,1.0
28.0,215.40661309122657,198.2126744470384,12702.0,1.0
0.0,48.71414801877361,77.30290452895855,12703.0,1.0
8.0,104.27830304292458,202.82521787237778,12704.0,1.0
105.0,48.71414801877361,60.21732529210994,12705.0,0.0
3.0,62.605186774811344,83.90863313644944,12707.0,2.0
150.0,62.605186774811344,83.6036630245382,12708.0,0.0
70.0,48.71414801877361,56.224392717018326,12709.0,0.0
4.0,62.605186774811344,70.27097759972534,12710.0,1.0
2.0,382.09907816367945,236.05107261300472,12712.0,0.0
31.000000000000007,118.16934179896232,137.8389536740677,12713.0,1.0
84.0,90.38726428688683,79.63352549744901,12714.0,0.0
3.0,104.27830304292458,72.55324543608944,12715.0,1.0
4.0,90.38726428688683,83.6185143436913,12716.0,1.0
370.0,48.71414801877361,62.77106142741202,12717.0,2.0
27.0,132.06038055500005,108.37151881771955,12718.0,1.0
10.0,132.06038055500005,179.20609434671258,12719.0,1.0
70.0,90.38726428688683,75.47170233943034,12720.0,0.0
113.0,48.71414801877361,63.641763185201654,12721.0,1.0
179.0,48.71414801877361,54.77414413274278,12722.0,1.0
233.0,48.71414801877361,60.19971093683534,12723.0,1.0
352.0,48.71414801877361,51.808715615336276,12724.0,1.0
314.0,62.605186774811344,74.92047663318985,12725.0,2.0
332.0,48.71414801877361,54.33689366651441,12726.0,1.0
371.0,48.71414801877361,53.36119653610755,12727.0,0.0
77.0,62.605186774811344,81.69095126942555,12728.0,1.0
63.0,48.71414801877361,61.58986348546813,12729.0,1.0
133.0,62.605186774811344,66.86829861609048,,
1.0,187.62453557915103,154.1450113451364,12732.0,2.0
3.0,104.27830304292458,187.2865934840574,12733.0,2.0
128.0,48.71414801877361,57.52405583267179,12734.0,2.0
80.0,48.71414801877361,95.3065025171776,12735.0,2.0
22.0,118.16934179896232,137.1060583428382,12736.0,2.0
276.0,62.605186774811344,50.12395434024788,12738.0,2.0
280.0,48.71414801877361,48.60186681681317,12739.0,1.0
86.0,48.71414801877361,49.75301674093568,12740.0,1.0
15.0,201.51557433518877,292.69020468824465,12743.0,1.0
116.0,62.605186774811344,100.91442970528958,,
51.0,76.49622553084909,100.08033817610989,12747.0,0.0
7.0,62.605186774811344,97.1708611401639,,
368.0,48.71414801877361,59.050633289803955,12749.0,0.0
316.0,48.71414801877361,106.49887108636875,12750.0,1.0
3.0,132.06038055500005,279.41277998586185,12752.0,1.0
238.0,48.71414801877361,87.49332712458852,12753.0,1.0
210.0,48.71414801877361,53.86890442343431,12754.0,2.0
59.0,48.71414801877361,78.81981135966545,12755.0,2.0
16.0,104.27830304292458,90.14722331929521,12756.0,1.0
19.0,118.16934179896232,71.51572537246388,12757.0,0.0
37.0,145.9514193110378,166.52583082609038,12758.0,1.0
63.0,62.605186774811344,69.91143752441435,12759.0,1.0
4.0,104.27830304292458,126.36648231805889,12762.0,1.0
1.0,118.16934179896232,124.39332914778828,12763.0,2.0
8.0,62.605186774811344,67.83501587910246,12764.0,2.0
363.0,48.71414801877361,58.76983974395589,12766.0,0.0
9.0,76.49622553084909,61.85442419410235,12769.0,2.0
64.0,48.71414801877361,51.16803661466202,12770.0,2.0
191.0,48.71414801877361,59.21779697515508,12772.0,1.0
373.0,48.71414801877361,48.51379504044016,12775.0,1.0
256.0,48.71414801877361,61.82955686900878,12778.0,1.0
334.0,62.605186774811344,64.55598276190501,12779.0,0.0
52.0,62.605186774811344,76.15831681562463,12781.0,1.0
18.0,48.71414801877361,62.86362313748248,12782.0,1.0
365.0,48.71414801877361,56.76940159198542,12783.0,1.0
186.0,48.71414801877361,62.763463078077876,12784.0,1.0
36.0,76.49622553084909,64.70000601973852,12785.0,2.0
177.0,48.71414801877361,64.89549082533507,12787.0,1.0
260.0,76.49622553084909,64.96940204158537,12789.0,1.0
44.0,48.71414801877361,55.92702095444123,12790.0,2.0
101.0,48.71414801877361,49.37724382841083,12791.0,2.0
147.0,62.605186774811344,83.84473792613962,12792.0,2.0
95.0,62.605186774811344,67.75834162673067,12793.0,2.0
280.0,48.71414801877361,53.730407237843814,12794.0,1.0
261.0,48.71414801877361,73.80248314252542,12795.0,1.0
2.0,90.38726428688683,79.89566854947691,12797.0,2.0
213.0,48.71414801877361,51.19808463248341,12802.0,2.0
70.0,62.605186774811344,75.83607772795396,12808.0,1.0
59.0,48.71414801877361,61.7114370748144,12809.0,2.0
2.0,132.06038055500005,98.4487653463605,12811.0,2.0
5.0,76.49622553084909,62.85222561348127,12812.0,1.0
2.0,118.16934179896232,83.1798823594022,12814.0,1.0
336.0,62.605186774811344,55.62861305331856,12815.0,2.0
261.0,48.71414801877361,53.18505298336153,12816.0,1.0
31.000000000000007,62.605186774811344,61.224797337914126,12817.0,2.0
144.0,48.71414801877361,62.41117597258584,12818.0,2.0
282.0,48.71414801877361,58.78469106310899,12820.0,1.0
58.0,90.38726428688683,134.9716129389747,12821.0,2.0
172.0,48.71414801877361,52.62726506633247,12822.0,1.0
33.0,62.605186774811344,71.58963658871417,12824.0,1.0
2.0,229.2976518472643,230.61756208006278,12826.0,1.0
143.0,90.38726428688683,142.17277583065015,12827.0,1.0
4.0,382.09907816367945,173.32324506451076,12828.0,1.0
69.0,62.605186774811344,73.50234834382681,12829.0,2.0
65.0,145.9514193110378,103.55140230375203,12831.0,2.0
28.0,62.605186774811344,59.253716444734664,12832.0,1.0
268.0,62.605186774811344,50.47520530719435,12833.0,2.0
21.0,48.71414801877361,70.83878152269486,12834.0,2.0
30.0,62.605186774811344,78.33697079743224,12836.0,1.0
96.0,48.71414801877361,52.66456605397281,12837.0,2.0
294.0,48.71414801877361,58.756024563348355,12838.0,1.0
134.0,118.16934179896232,108.22645942134048,12839.0,0.0
78.0,76.49622553084909,89.07171150899892,12840.0,1.0
372.0,48.71414801877361,49.31162172052507,12841.0,0.0
7.0,118.16934179896232,121.87689400012655,12842.0,1.0
210.0,62.605186774811344,86.20851532808815,12843.0,1.0
51.0,48.71414801877361,51.76727007351368,12844.0,1.0
137.0,48.71414801877361,48.348012873149784,12845.0,2.0
25.0,62.605186774811344,101.46289237540854,12847.0,1.0
282.0,48.71414801877361,67.3065852208644,12849.0,1.0
25.0,132.06038055500005,176.4914113573328,12851.0,1.0
185.0,118.16934179896232,103.50028613550417,12852.0,2.0
83.0,62.605186774811344,52.68736110197523,12853.0,1.0
326.0,62.605186774811344,67.42228735845248,12854.0,1.0
281.0,48.71414801877361,50.344306470937994,12855.0,2.0
57.0,62.605186774811344,98.26295116718921,12856.0,1.0
3.0,201.51557433518877,100.23817661455094,12857.0,2.0
235.0,62.605186774811344,77.52532893673981,12863.0,1.0
44.0,76.49622553084909,55.61687014980216,12864.0,1.0
275.0,48.71414801877361,58.28803532026825,12865.0,1.0
8.0,62.605186774811344,82.37480270949833,12866.0,2.0
24.0,90.38726428688683,72.2921385226071,12867.0,0.0
87.0,48.71414801877361,58.66967968455129,12868.0,2.0
62.0,76.49622553084909,88.58541715161384,12871.0,1.0
67.0,62.605186774811344,93.58444025444888,12872.0,2.0
213.0,62.605186774811344,60.22630515950483,12873.0,2.0
23.0,48.71414801877361,60.90014059363715,12876.0,1.0
30.0,48.71414801877361,54.4936959664099,12877.0,0.0
41.0,62.605186774811344,60.87147409387653,12878.0,2.0
204.0,62.605186774811344,51.46678989529988,12879.0,1.0
9.0,243.18869060330204,93.42522029794708,12881.0,2.0
264.0,48.71414801877361,52.785448884288705,12882.0,1.0
17.0,62.605186774811344,64.53353309341777,12883.0,1.0
11.0,104.27830304292458,89.1017595268203,12884.0,1.0
38.99999999999999,104.27830304292458,110.25487331404119,12885.0,1.0
22.0,145.9514193110378,127.33009116543417,12886.0,1.0
7.0,90.38726428688683,76.82317238236205,12888.0,2.0
4.0,104.27830304292458,86.62469764389002,12890.0,1.0
148.0,62.605186774811344,60.555451837479254,12893.0,1.0
138.0,90.38726428688683,133.50305924039415,12895.0,1.0
7.0,118.16934179896232,90.40522181714084,12897.0,2.0
16.0,48.71414801877361,53.182980706270406,12901.0,0.0
160.0,48.71414801877361,61.02689487571124,12902.0,2.0
63.0,48.71414801877361,54.1079070479446,12904.0,1.0
87.0,90.38726428688683,70.96000973252595,12906.0,1.0
4.0,62.605186774811344,71.48602273415769,12909.0,1.0
34.0,104.27830304292458,108.08278154302215,12910.0,0.0
311.0,48.71414801877361,52.06602335415153,12912.0,1.0
77.0,62.605186774811344,61.89241594077306,12913.0,1.0
66.0,62.605186774811344,49.65907351280447,12915.0,2.0
23.0,76.49622553084909,65.54342279582828,12916.0,1.0
1.0,132.06038055500005,117.2754027192732,12919.0,1.0
16.0,76.49622553084909,79.49088375767626,12920.0,1.0
14.0,90.38726428688683,92.19981377805911,,
25.0,48.71414801877361,51.45711926887461,12922.0,2.0
334.0,48.71414801877361,50.805733503229526,12923.0,1.0
54.0,62.605186774811344,79.23253988031543,12924.0,1.0
130.0,76.49622553084909,71.61623081138366,12925.0,1.0
34.99999999999999,62.605186774811344,68.87426284030397,12928.0,1.0
287.0,48.71414801877361,61.981869235206815,12929.0,2.0
143.0,104.27830304292458,101.0111359695423,12930.0,1.0
15.0,132.06038055500005,118.18755001888542,12931.0,1.0
30.0,145.9514193110378,189.0770408907934,12933.0,1.0
7.0,62.605186774811344,57.811411589308435,12935.0,1.0
8.0,118.16934179896232,84.74652384029619,12936.0,1.0
5.0,90.38726428688683,93.83829419811225,12937.0,1.0
9.0,48.71414801877361,59.3880690761429,12938.0,1.0
0.0,187.62453557915103,164.72225899777723,12939.0,2.0
305.0,48.71414801877361,51.7282421882974,12940.0,1.0
9.0,145.9514193110378,184.40474680932647,12942.0,1.0
6.0,62.605186774811344,57.196290672758124,12944.0,1.0
7.0,145.9514193110378,111.47337224362542,12945.0,2.0
88.0,48.71414801877361,74.65591592455564,12947.0,1.0
9.0,48.71414801877361,53.528014841943495,12948.0,1.0
357.0,62.605186774811344,81.383563500908,12949.0,0.0
111.0,48.71414801877361,52.69116027664231,12950.0,1.0
6.0,90.38726428688683,63.092955135567486,12951.0,1.0
197.0,48.71414801877361,52.99682114758392,12952.0,1.0
211.0,48.71414801877361,58.48144784877368,12953.0,1.0
155.0,48.71414801877361,49.35099498525653,12955.0,0.0
157.0,145.9514193110378,219.40412536044522,12956.0,2.0
29.0,62.605186774811344,60.8514420819956,12957.0,0.0
242.0,48.71414801877361,60.99926451449618,12962.0,1.0
18.0,48.71414801877361,51.3631760407434,12963.0,1.0
0.0,62.605186774811344,84.21982007963408,12965.0,1.0
73.0,62.605186774811344,67.2920792812265,12966.0,1.0
291.0,48.71414801877361,66.48458197471632,12967.0,2.0
2.0,173.73349682311328,107.37440815737101,12968.0,1.0
30.0,76.49622553084909,60.11854675076609,12970.0,1.0
22.0,62.605186774811344,63.92670128523198,,
22.0,90.38726428688683,62.32068653960651,12974.0,2.0
3.0,76.49622553084909,81.65019648663333,12976.0,2.0
21.0,90.38726428688683,83.75942918588811,12977.0,2.0
195.0,76.49622553084909,61.85511495313272,12980.0,0.0
259.0,62.605186774811344,63.18586222515313,12981.0,1.0
3.0,215.40661309122657,226.76416282910725,12982.0,2.0
317.0,48.71414801877361,52.1730910038599,12984.0,1.0
150.0,62.605186774811344,51.07133035040931,12985.0,1.0
11.0,284.8618068714153,237.75103058676137,12987.0,1.0
